hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2
6, 2092.00000, 8.15548, -180, 0, 0
6, 2093.00000, 8.15547, -180, 0, 0
6, 2094.00000, 8.19885, -180, 0, 0
6, 2095.00000, 8.15546, 180, 0, 0
6, 2096.00000, 8.19885, -180, 0, 0
6, 2097.00000, 8.15546, 180, 0, 0
6, 2098.00000, 8.15547, 180, 0, 0
6, 2099.00000, 8.24224, -180, 0, 0
6, 2100.00000, 8.24222, -180, 0, 0
6, 2101.00000, 8.24222, -180, 0, 0
6, 2102.00000, 8.19883, 180, 0, 0
6, 2103.00000, 8.24223, -180, 0, 0
6, 2104.00000, 8.19883, 180, 0, 0
6, 2105.00000, 8.24223, -180, 0, 0
6, 2106.00000, 8.19883, 180, 0, 0
6, 2107.00000, 8.19884, 180, 0, 0
6, 2108.00000, 8.24223, -180, 0, 0
6, 2109.00000, 8.24222, -180, 0, 0
6, 2110.00000, 8.28561, -180, 0, 0
6, 2111.00000, 8.329, -180, 0, 0
6, 2112.00000, 8.28559, 180, 0, 0
6, 2113.00000, 8.41583, -180, 0, 0
6, 2114.00000, 8.32897, 180, 0, 0
6, 2115.00000, 8.3724, -180, 0, 0
6, 2116.00000, 8.32898, 180, 0, 0
6, 2117.00000, 8.32899, 180, 0, 0
6, 2118.00000, 8.41582, -180, 0, 0
6, 2119.00000, 8.4158, -180, 0, 0
6, 2120.00000, 8.4158, -180, 0, 0
6, 2121.00000, 8.4158, 180, 0, 0
6, 2122.00000, 8.37238, 180, 0, 0
6, 2123.00000, 8.41581, -180, 0, 0
6, 2124.00000, 8.37238, 180, 0, 0
6, 2125.00000, 8.41581, -180, 0, 0
6, 2126.00000, 8.37238, 180, 0, 0
6, 2127.00000, 8.32898, 180, 0, 0
6, 2128.00000, 8.32899, 180, 0, 0
6, 2129.00000, 8.41582, -180, 0, 0
6, 2130.00000, 8.45922, -180, 0, 0
6, 2131.00000, 8.41579, 180, 0, 0
6, 2132.00000, 8.37238, 180, 0, 0
6, 2133.00000, 8.37239, 180, 0, 0
6, 2134.00000, 8.41581, -180, 0, 0
6, 2135.00000, 8.37238, 180, 0, 0
6, 2136.00000, 8.45923, -180, 0, 0
6, 2137.00000, 8.32896, 180, 0, 0
6, 2138.00000, 8.41582, -180, 0, 0
6, 2139.00000, 8.37238, 180, 0, 0
6, 2140.00000, 8.37239, 180, 0, 0
6, 2141.00000, 8.41581, -180, 0, 0
6, 2142.00000, 8.37238, 180, 0, 0
6, 2143.00000, 8.32898, 180, 0, 0
6, 2144.00000, 8.41582, -180, 0, 0
6, 2145.00000, 8.45922, -180, 0, 0
6, 2146.00000, 8.50264, -180, 0, 0
6, 2147.00000, 8.50263, -180, 0, 0
6, 2148.00000, 8.50263, -180, 0, 0
6, 2149.00000, 8.50263, 180, 0, 0
6, 2150.00000, 8.4592, 180, 0, 0
6, 2151.00000, 8.54608, -180, 0, 0
6, 2152.00000, 8.45919, 180, 0, 0
6, 2153.00000, 8.50264, -180, 0, 0
6, 2154.00000, 8.58952, -180, 0, 0
6, 2155.00000, 8.54605, 180, 0, 0
6, 2156.00000, 8.58951, -180, 0, 0
6, 2157.00000, 8.6764, -180, 0, 0
6, 2158.00000, 8.67638, -180, 0, 0
6, 2159.00000, 8.58947, 180, 0, 0
6, 2160.00000, 8.6764, -180, 0, 0
6, 2161.00000, 8.58947, 180, 0, 0
6, 2162.00000, 8.58949, 180, 0, 0
6, 2163.00000, 8.58949, 180, 0, 0
6, 2164.00000, 8.63295, -180, 0, 0
6, 2165.00000, 8.63294, -180, 0, 0
6, 2166.00000, 8.67639, -180, 0, 0
6, 2167.00000, 8.67638, -180, 0, 0
6, 2168.00000, 8.71985, -180, 0, 0
6, 2169.00000, 8.63292, 180, 0, 0
6, 2170.00000, 8.71986, -180, 0, 0
6, 2171.00000, 8.67637, 180, 0, 0
6, 2172.00000, 8.76332, -180, 0, 0
6, 2173.00000, 8.7633, -180, 0, 0
6, 2174.00000, 8.80678, -180, 0, 0
6, 2175.00000, 8.71982, 180, 0, 0
6, 2176.00000, 8.80679, -180, 0, 0
6, 2177.00000, 8.71982, 180, 0, 0
6, 2178.00000, 8.85028, -180, 0, 0
6, 2179.00000, 8.76328, 180, 0, 0
6, 2180.00000, 8.85027, -180, 0, 0
6, 2181.00000, 8.85025, -180, 0, 0
6, 2182.00000, 8.76328, 180, 0, 0
6, 2183.00000, 8.89376, -180, 0, 0
6, 2184.00000, 8.85024, 180, 0, 0
6, 2185.00000, 8.76328, 180, 0, 0
6, 2186.00000, 8.85027, -180, 0, 0
6, 2187.00000, 8.76328, 180, 0, 0
6, 2188.00000, 8.80678, -180, 0, 0
6, 2189.00000, 8.76329, 180, 0, 0
6, 2190.00000, 8.71983, 180, 0, 0
6, 2191.00000, 8.76331, -180, 0, 0
6, 2192.00000, 8.7633, -180, 0, 0
6, 2193.00000, 8.80678, -180, 0, 0
6, 2194.00000, 8.80677, -180, 0, 0
6, 2195.00000, 8.85026, -180, 0, 0
6, 2196.00000, 8.89374, -180, 0, 0
6, 2197.00000, 8.80675, 180, 0, 0
6, 2198.00000, 8.89375, -180, 0, 0
6, 2199.00000, 8.85024, 180, 0, 0
6, 2200.00000, 8.93724, -180, 0, 0
6, 2201.00000, 8.93722, -180, 0, 0
6, 2202.00000, 8.93722, -180, 0, 0
6, 2203.00000, 8.93722, 180, 0, 0
6, 2204.00000, 8.98073, -180, 0, 0
6, 2205.00000, 8.93721, 180, 0, 0
6, 2206.00000, 9.1113, -180, 0, 0
6, 2207.00000, 8.98069, 180, 0, 0
6, 2208.00000, 9.02423, -180, 0, 0
6, 2209.00000, 9.02422, -180, 0, 0
6, 2210.00000, 8.9372, 180, 0, 0
6, 2211.00000, 9.02424, -180, 0, 0
6, 2212.00000, 8.98071, 180, 0, 0
6, 2213.00000, 9.02423, -180, 0, 0
6, 2214.00000, 8.9372, 180, 0, 0
6, 2215.00000, 8.98073, -180, 0, 0
6, 2216.00000, 8.93721, 180, 0, 0
6, 2217.00000, 8.93722, 180, 0, 0
6, 2218.00000, 8.89372, 180, 0, 0
6, 2219.00000, 9.02426, -180, 0, 0
6, 2220.00000, 8.9372, 180, 0, 0
6, 2221.00000, 9.02424, -180, 0, 0
6, 2222.00000, 8.98071, 180, 0, 0
6, 2223.00000, 9.02423, -180, 0, 0
6, 2224.00000, 8.9372, 180, 0, 0
6, 2225.00000, 8.98073, -180, 0, 0
6, 2226.00000, 8.93721, 180, 0, 0
6, 2227.00000, 8.93722, 180, 0, 0
6, 2228.00000, 9.06777, -180, 0, 0
6, 2229.00000, 9.02421, 180, 0, 0
6, 2230.00000, 9.06775, -180, 0, 0
6, 2231.00000, 9.02421, 180, 0, 0
6, 2232.00000, 9.06775, -180, 0, 0
6, 2233.00000, 9.06774, -180, 0, 0
6, 2234.00000, 9.11126, -180, 0, 0
6, 2235.00000, 9.19833, -180, 0, 0
6, 2236.00000, 9.15477, 180, 0, 0
6, 2237.00000, 9.11124, 180, 0, 0
6, 2238.00000, 9.19833, -180, 0, 0
6, 2239.00000, 9.11123, 180, 0, 0
6, 2240.00000, 9.11125, 180, 0, 0
6, 2241.00000, 9.06773, 180, 0, 0
6, 2242.00000, 9.06774, 180, 0, 0
6, 2243.00000, 9.11126, -180, 0, 0
6, 2244.00000, 9.19833, -180, 0, 0
6, 2245.00000, 9.28542, -180, 0, 0
6, 2246.00000, 9.2854, -180, 0, 0
6, 2247.00000, 9.32896, -180, 0, 0
6, 2248.00000, 9.28539, 180, 0, 0
6, 2249.00000, 9.32896, -180, 0, 0
6, 2250.00000, 9.24183, 180, 0, 0
6, 2251.00000, 9.24185, 180, 0, 0
6, 2252.00000, 9.1983, 180, 0, 0
6, 2253.00000, 9.28542, -180, 0, 0
6, 2254.00000, 9.32896, -180, 0, 0
6, 2255.00000, 9.32895, -180, 0, 0
6, 2256.00000, 9.28539, 180, 0, 0
6, 2257.00000, 9.37253, -180, 0, 0
6, 2258.00000, 9.41609, -180, 0, 0
6, 2259.00000, 9.45967, -180, 0, 0
6, 2260.00000, 9.41607, 180, 0, 0
6, 2261.00000, 9.45966, -180, 0, 0
6, 2262.00000, 9.41607, 180, 0, 0
6, 2263.00000, 9.45966, -180, 0, 0
6, 2264.00000, 9.41607, 180, 0, 0
6, 2265.00000, 9.41608, 180, 0, 0
6, 2266.00000, 9.3725, 180, 0, 0
6, 2267.00000, 9.41609, -180, 0, 0
6, 2268.00000, 9.41608, -180, 0, 0
6, 2269.00000, 9.45966, -180, 0, 0
6, 2270.00000, 9.41607, 180, 0, 0
6, 2271.00000, 9.41608, 180, 0, 0
6, 2272.00000, 9.45966, -180, 0, 0
6, 2273.00000, 9.45965, -180, 0, 0
6, 2274.00000, 9.41607, 180, 0, 0
6, 2275.00000, 9.54686, -180, 0, 0
6, 2276.00000, 9.45963, 180, 0, 0
6, 2277.00000, 9.50325, -180, 0, 0
6, 2278.00000, 9.54683, -180, 0, 0
6, 2279.00000, 9.63404, -180, 0, 0
6, 2280.00000, 9.59041, 180, 0, 0
6, 2281.00000, 9.63403, -180, 0, 0
6, 2282.00000, 9.59041, 180, 0, 0
6, 2283.00000, 9.63403, -180, 0, 0
6, 2284.00000, 9.59041, 180, 0, 0
6, 2285.00000, 9.67765, -180, 0, 0
6, 2286.00000, 9.63401, 180, 0, 0
6, 2287.00000, 9.67764, -180, 0, 0
6, 2288.00000, 9.67763, -180, 0, 0
6, 2289.00000, 9.67763, -180, 0, 0
6, 2290.00000, 9.67763, 180, 0, 0
6, 2291.00000, 9.63401, 180, 0, 0
6, 2292.00000, 9.72127, -180, 0, 0
6, 2293.00000, 9.72125, -180, 0, 0
6, 2294.00000, 9.72125, -180, 0, 0
6, 2295.00000, 9.72125, 180, 0, 0
6, 2296.00000, 9.72125, 180, 0, 0
6, 2297.00000, 9.67762, 180, 0, 0
6, 2298.00000, 9.72126, -180, 0, 0
6, 2299.00000, 9.72125, -180, 0, 0
6, 2300.00000, 9.67762, 180, 0, 0
6, 2301.00000, 9.72126, -180, 0, 0
6, 2302.00000, 9.67762, 180, 0, 0
6, 2303.00000, 9.72126, -180, 0, 0
6, 2304.00000, 9.72125, -180, 0, 0
6, 2305.00000, 9.76488, -180, 0, 0
6, 2306.00000, 9.76487, -180, 0, 0
6, 2307.00000, 9.72124, 180, 0, 0
6, 2308.00000, 9.72125, 180, 0, 0
6, 2309.00000, 9.76488, -180, 0, 0
6, 2310.00000, 9.76487, -180, 0, 0
6, 2311.00000, 9.72124, 180, 0, 0
6, 2312.00000, 9.72125, 180, 0, 0
6, 2313.00000, 9.72125, 180, 0, 0
6, 2314.00000, 9.72125, -180, 0, 0
6, 2315.00000, 9.85217, -180, 0, 0
6, 2316.00000, 9.76485, 180, 0, 0
6, 2317.00000, 9.85216, -180, 0, 0
6, 2318.00000, 9.80849, 180, 0, 0
6, 2319.00000, 9.8085, 180, 0, 0
6, 2320.00000, 9.85215, -180, 0, 0
6, 2321.00000, 9.76485, 180, 0, 0
6, 2322.00000, 9.85216, -180, 0, 0
6, 2323.00000, 9.76485, 180, 0, 0
6, 2324.00000, 9.80851, -180, 0, 0
6, 2325.00000, 9.85215, -180, 0, 0
6, 2326.00000, 9.80849, 180, 0, 0
6, 2327.00000, 9.89581, -180, 0, 0
6, 2328.00000, 9.93945, -180, 0, 0
6, 2329.00000, 9.85212, 180, 0, 0
6, 2330.00000, 9.93946, -180, 0, 0
6, 2331.00000, 9.89577, 180, 0, 0
6, 2332.00000, 9.89578, 180, 0, 0
6, 2333.00000, 9.80848, 180, 0, 0
6, 2334.00000, 9.85215, -180, 0, 0
6, 2335.00000, 9.85214, -180, 0, 0
6, 2336.00000, 9.93946, -180, 0, 0
6, 2337.00000, 9.85212, 180, 0, 0
6, 2338.00000, 9.85214, 180, 0, 0
6, 2339.00000, 9.85214, 180, 0, 0
6, 2340.00000, 9.85214, -180, 0, 0
6, 2341.00000, 9.8958, -180, 0, 0
6, 2342.00000, 9.93945, -180, 0, 0
6, 2343.00000, 9.93944, -180, 0, 0
6, 2344.00000, 9.98311, -180, 0, 0
6, 2345.00000, 9.89576, 180, 0, 0
6, 2346.00000, 9.93945, -180, 0, 0
6, 2347.00000, 9.98311, -180, 0, 0
6, 2348.00000, 9.98309, -180, 0, 0
6, 2349.00000, 10.0268, -180, 0, 0
6, 2350.00000, 9.98308, 180, 0, 0
6, 2351.00000, 9.98309, 180, 0, 0
6, 2352.00000, 9.98309, 180, 0, 0
6, 2353.00000, 10.0705, -180, 0, 0
6, 2354.00000, 10.0704, -180, 0, 0
6, 2355.00000, 10.1141, -180, 0, 0
6, 2356.00000, 10.0704, 180, 0, 0
6, 2357.00000, 10.1578, -180, 0, 0
6, 2358.00000, 10.0704, 180, 0, 0
6, 2359.00000, 10.1578, -180, 0, 0
6, 2360.00000, 10.1141, 180, 0, 0
6, 2361.00000, 10.0704, 180, 0, 0
6, 2362.00000, 10.0704, 180, 0, 0
6, 2363.00000, 10.0704, 180, 0, 0
6, 2364.00000, 10.2015, -180, 0, 0
6, 2365.00000, 10.1578, 180, 0, 0
6, 2366.00000, 10.2452, -180, 0, 0
6, 2367.00000, 10.2015, 180, 0, 0
6, 2368.00000, 10.2452, -180, 0, 0
6, 2369.00000, 10.1141, 180, 0, 0
6, 2370.00000, 10.1578, -180, 0, 0
6, 2371.00000, 10.1578, -180, 0, 0
6, 2372.00000, 10.2452, -180, 0, 0
6, 2373.00000, 10.2452, -180, 0, 0
6, 2374.00000, 10.2452, -180, 0, 0
6, 2375.00000, 10.2452, 180, 0, 0
6, 2376.00000, 10.2015, 180, 0, 0
6, 2377.00000, 10.2452, -180, 0, 0
6, 2378.00000, 10.2889, -180, 0, 0
6, 2379.00000, 10.2889, -180, 0, 0
6, 2380.00000, 10.2889, -180, 0, 0
6, 2381.00000, 10.2015, 180, 0, 0
6, 2382.00000, 10.2015, 180, 0, 0
6, 2383.00000, 10.2452, -180, 0, 0
6, 2384.00000, 10.2889, -180, 0, 0
6, 2385.00000, 10.3764, -180, 0, 0
6, 2386.00000, 10.3326, 180, 0, 0
6, 2387.00000, 10.3326, 180, 0, 0
6, 2388.00000, 10.3326, 180, 0, 0
6, 2389.00000, 10.2889, 180, 0, 0
6, 2390.00000, 10.3326, -180, 0, 0
6, 2391.00000, 10.3326, -180, 0, 0
6, 2392.00000, 10.2452, 180, 0, 0
6, 2393.00000, 10.3764, -180, 0, 0
6, 2394.00000, 10.2452, 180, 0, 0
6, 2395.00000, 10.3326, -180, 0, 0
6, 2396.00000, 10.2889, 180, 0, 0
6, 2397.00000, 10.3764, -180, 0, 0
6, 2398.00000, 10.3763, -180, 0, 0
6, 2399.00000, 10.3326, 180, 0, 0
6, 2400.00000, 10.3763, -180, 0, 0
6, 2401.00000, 10.4638, -180, 0, 0
6, 2402.00000, 10.4638, -180, 0, 0
6, 2403.00000, 10.3763, 180, 0, 0
6, 2404.00000, 10.4201, -180, 0, 0
6, 2405.00000, 10.4201, -180, 0, 0
6, 2406.00000, 10.4638, -180, 0, 0
6, 2407.00000, 10.4638, -180, 0, 0
6, 2408.00000, 10.4201, 180, 0, 0
6, 2409.00000, 10.4201, 180, 0, 0
6, 2410.00000, 10.4201, 180, 0, 0
6, 2411.00000, 10.3763, 180, 0, 0
6, 2412.00000, 10.5076, -180, 0, 0
6, 2413.00000, 10.4638, 180, 0, 0
6, 2414.00000, 10.4638, 180, 0, 0
6, 2415.00000, 10.4201, 180, 0, 0
6, 2416.00000, 10.4638, -180, 0, 0
6, 2417.00000, 10.5513, -180, 0, 0
6, 2418.00000, 10.5075, 180, 0, 0
6, 2419.00000, 10.5075, 180, 0, 0
6, 2420.00000, 10.5951, -180, 0, 0
6, 2421.00000, 10.6388, -180, 0, 0
6, 2422.00000, 10.6826, -180, 0, 0
6, 2423.00000, 10.6826, -180, 0, 0
6, 2424.00000, 10.7264, -180, 0, 0
6, 2425.00000, 10.7702, -180, 0, 0
6, 2426.00000, 10.6388, 180, 0, 0
6, 2427.00000, 10.7702, -180, 0, 0
6, 2428.00000, 10.595, 180, 0, 0
6, 2429.00000, 10.7264, -180, 0, 0
6, 2430.00000, 10.7264, -180, 0, 0
6, 2431.00000, 10.7702, -180, 0, 0
6, 2432.00000, 10.7701, -180, 0, 0
6, 2433.00000, 10.7701, -180, 0, 0
6, 2434.00000, 10.7701, 180, 0, 0
6, 2435.00000, 10.814, -180, 0, 0
6, 2436.00000, 10.7263, 180, 0, 0
6, 2437.00000, 10.8578, -180, 0, 0
6, 2438.00000, 10.7701, 180, 0, 0
6, 2439.00000, 10.8139, -180, 0, 0
6, 2440.00000, 10.7263, 180, 0, 0
6, 2441.00000, 10.814, -180, 0, 0
6, 2442.00000, 10.7701, 180, 0, 0
6, 2443.00000, 10.7701, 180, 0, 0
6, 2444.00000, 10.7263, 180, 0, 0
6, 2445.00000, 10.7702, -180, 0, 0
6, 2446.00000, 10.7263, 180, 0, 0
6, 2447.00000, 10.7702, -180, 0, 0
6, 2448.00000, 10.6826, 180, 0, 0
6, 2449.00000, 10.814, -180, 0, 0
6, 2450.00000, 10.9016, -180, 0, 0
6, 2451.00000, 10.8577, 180, 0, 0
6, 2452.00000, 10.9016, -180, 0, 0
6, 2453.00000, 10.8577, 180, 0, 0
6, 2454.00000, 10.9016, -180, 0, 0
6, 2455.00000, 10.9454, -180, 0, 0
6, 2456.00000, 10.9015, 180, 0, 0
6, 2457.00000, 10.9454, -180, 0, 0
6, 2458.00000, 10.9892, -180, 0, 0
6, 2459.00000, 10.9453, 180, 0, 0
6, 2460.00000, 10.9892, -180, 0, 0
6, 2461.00000, 10.9892, -180, 0, 0
6, 2462.00000, 11.033, -180, 0, 0
6, 2463.00000, 11.033, -180, 0, 0
6, 2464.00000, 11.033, -180, 0, 0
6, 2465.00000, 11.0768, -180, 0, 0
6, 2466.00000, 11.0768, -180, 0, 0
6, 2467.00000, 11.1645, -180, 0, 0
6, 2468.00000, 11.1645, -180, 0, 0
6, 2469.00000, 11.033, 180, 0, 0
6, 2470.00000, 11.1207, -180, 0, 0
6, 2471.00000, 11.0768, 180, 0, 0
6, 2472.00000, 11.1207, -180, 0, 0
6, 2473.00000, 11.1207, -180, 0, 0
6, 2474.00000, 11.1207, -180, 0, 0
6, 2475.00000, 11.1645, -180, 0, 0
6, 2476.00000, 11.1645, -180, 0, 0
6, 2477.00000, 11.2084, -180, 0, 0
6, 2478.00000, 11.2084, -180, 0, 0
6, 2479.00000, 11.1645, 180, 0, 0
6, 2480.00000, 11.1207, 180, 0, 0
6, 2481.00000, 11.1645, -180, 0, 0
6, 2482.00000, 11.2084, -180, 0, 0
6, 2483.00000, 11.2523, -180, 0, 0
6, 2484.00000, 11.2522, -180, 0, 0
6, 2485.00000, 11.2084, 180, 0, 0
6, 2486.00000, 11.2961, -180, 0, 0
6, 2487.00000, 11.3839, -180, 0, 0
6, 2488.00000, 11.2522, 180, 0, 0
6, 2489.00000, 11.3839, -180, 0, 0
6, 2490.00000, 11.34, 180, 0, 0
6, 2491.00000, 11.34, 180, 0, 0
6, 2492.00000, 11.3839, -180, 0, 0
6, 2493.00000, 11.3839, -180, 0, 0
6, 2494.00000, 11.4278, -180, 0, 0
6, 2495.00000, 11.4278, -180, 0, 0
6, 2496.00000, 11.4278, -180, 0, 0
6, 2497.00000, 11.3839, 180, 0, 0
6, 2498.00000, 11.5156, -180, 0, 0
6, 2499.00000, 11.3838, 180, 0, 0
6, 2500.00000, 11.4717, -180, 0, 0
6, 2501.00000, 11.5156, -180, 0, 0
6, 2502.00000, 11.4716, 180, 0, 0
6, 2503.00000, 11.5156, -180, 0, 0
6, 2504.00000, 11.5156, -180, 0, 0
6, 2505.00000, 11.4716, 180, 0, 0
6, 2506.00000, 11.4717, 180, 0, 0
6, 2507.00000, 11.5156, -180, 0, 0
6, 2508.00000, 11.4277, 180, 0, 0
6, 2509.00000, 11.4278, 180, 0, 0
6, 2510.00000, 11.4717, -180, 0, 0
6, 2511.00000, 11.4277, 180, 0, 0
6, 2512.00000, 11.6034, -180, 0, 0
6, 2513.00000, 11.5595, 180, 0, 0
6, 2514.00000, 11.6034, -180, 0, 0
6, 2515.00000, 11.6034, -180, 0, 0
6, 2516.00000, 11.6034, -180, 0, 0
6, 2517.00000, 11.6473, -180, 0, 0
6, 2518.00000, 11.5594, 180, 0, 0
6, 2519.00000, 11.5595, 180, 0, 0
6, 2520.00000, 11.6034, -180, 0, 0
6, 2521.00000, 11.6034, -180, 0, 0
6, 2522.00000, 11.5155, 180, 0, 0
6, 2523.00000, 11.6474, -180, 0, 0
6, 2524.00000, 11.5594, 180, 0, 0
6, 2525.00000, 11.6034, -180, 0, 0
6, 2526.00000, 11.6913, -180, 0, 0
6, 2527.00000, 11.6912, -180, 0, 0
6, 2528.00000, 11.7352, -180, 0, 0
6, 2529.00000, 11.7352, -180, 0, 0
6, 2530.00000, 11.6912, 180, 0, 0
6, 2531.00000, 11.6912, 180, 0, 0
6, 2532.00000, 11.6473, 180, 0, 0
6, 2533.00000, 11.6473, 180, 0, 0
6, 2534.00000, 11.6034, 180, 0, 0
6, 2535.00000, 11.6473, -180, 0, 0
6, 2536.00000, 11.6473, -180, 0, 0
6, 2537.00000, 11.6913, -180, 0, 0
6, 2538.00000, 11.7352, -180, 0, 0
6, 2539.00000, 11.7791, -180, 0, 0
6, 2540.00000, 11.7352, 180, 0, 0
6, 2541.00000, 11.6473, 180, 0, 0
6, 2542.00000, 11.7792, -180, 0, 0
6, 2543.00000, 11.7791, -180, 0, 0
6, 2544.00000, 11.8231, -180, 0, 0
6, 2545.00000, 11.7791, 180, 0, 0
6, 2546.00000, 11.7791, 180, 0, 0
6, 2547.00000, 11.8231, -180, 0, 0
6, 2548.00000, 11.8231, -180, 0, 0
6, 2549.00000, 11.8671, -180, 0, 0
6, 2550.00000, 11.911, -180, 0, 0
6, 2551.00000, 11.911, -180, 0, 0
6, 2552.00000, 11.911, -180, 0, 0
6, 2553.00000, 11.955, -180, 0, 0
6, 2554.00000, 11.867, 180, 0, 0
6, 2555.00000, 11.911, -180, 0, 0
6, 2556.00000, 11.955, -180, 0, 0
6, 2557.00000, 11.955, -180, 0, 0
6, 2558.00000, 11.999, -180, 0, 0
6, 2559.00000, 11.999, -180, 0, 0
6, 2560.00000, 11.999, -180, 0, 0
6, 2561.00000, 11.999, 180, 0, 0
6, 2562.00000, 11.999, 180, 0, 0
6, 2563.00000, 11.955, 180, 0, 0
6, 2564.00000, 11.999, -180, 0, 0
6, 2565.00000, 11.955, 180, 0, 0
6, 2566.00000, 12.043, -180, 0, 0
6, 2567.00000, 11.9989, 180, 0, 0
6, 2568.00000, 12.087, -180, 0, 0
6, 2569.00000, 12.0869, -180, 0, 0
6, 2570.00000, 12.0869, -180, 0, 0
6, 2571.00000, 11.867, 180, 0, 0
6, 2572.00000, 12.043, -180, 0, 0
6, 2573.00000, 12.0429, -180, 0, 0
6, 2574.00000, 12.087, -180, 0, 0
6, 2575.00000, 12.0429, 180, 0, 0
6, 2576.00000, 11.9989, 180, 0, 0
6, 2577.00000, 12.131, -180, 0, 0
6, 2578.00000, 11.9549, 180, 0, 0
6, 2579.00000, 12.043, -180, 0, 0
6, 2580.00000, 11.955, 180, 0, 0
6, 2581.00000, 12.043, -180, 0, 0
6, 2582.00000, 11.955, 180, 0, 0
6, 2583.00000, 12.043, -180, 0, 0
6, 2584.00000, 11.9989, 180, 0, 0
6, 2585.00000, 11.999, 180, 0, 0
6, 2586.00000, 12.131, -180, 0, 0
6, 2587.00000, 12.1309, -180, 0, 0
6, 2588.00000, 12.1309, -180, 0, 0
6, 2589.00000, 12.0429, 180, 0, 0
6, 2590.00000, 12.087, -180, 0, 0
6, 2591.00000, 12.0869, -180, 0, 0
6, 2592.00000, 12.2631, -180, 0, 0
6, 2593.00000, 12.1749, 180, 0, 0
6, 2594.00000, 12.219, -180, 0, 0
6, 2595.00000, 12.219, -180, 0, 0
6, 2596.00000, 12.219, -180, 0, 0
6, 2597.00000, 12.219, 180, 0, 0
6, 2598.00000, 12.263, -180, 0, 0
6, 2599.00000, 12.307, -180, 0, 0
6, 2600.00000, 12.3511, -180, 0, 0
6, 2601.00000, 12.307, 180, 0, 0
6, 2602.00000, 12.3951, -180, 0, 0
6, 2603.00000, 12.263, 180, 0, 0
6, 2604.00000, 12.4392, -180, 0, 0
6, 2605.00000, 12.3951, 180, 0, 0
6, 2606.00000, 12.351, 180, 0, 0
6, 2607.00000, 12.307, 180, 0, 0
6, 2608.00000, 12.263, 180, 0, 0
6, 2609.00000, 12.3511, -180, 0, 0
6, 2610.00000, 12.3511, -180, 0, 0
6, 2611.00000, 12.3511, -180, 0, 0
6, 2612.00000, 12.3951, -180, 0, 0
6, 2613.00000, 12.4832, -180, 0, 0
6, 2614.00000, 12.4391, 180, 0, 0
6, 2615.00000, 12.4832, -180, 0, 0
6, 2616.00000, 12.4391, 180, 0, 0
6, 2617.00000, 12.5273, -180, 0, 0
6, 2618.00000, 12.4832, 180, 0, 0
6, 2619.00000, 12.5273, -180, 0, 0
6, 2620.00000, 12.5273, -180, 0, 0
6, 2621.00000, 12.5714, -180, 0, 0
6, 2622.00000, 12.5273, 180, 0, 0
6, 2623.00000, 12.5714, -180, 0, 0
6, 2624.00000, 12.5273, 180, 0, 0
6, 2625.00000, 12.5273, 180, 0, 0
6, 2626.00000, 12.4832, 180, 0, 0
6, 2627.00000, 12.6155, -180, 0, 0
6, 2628.00000, 12.4391, 180, 0, 0
6, 2629.00000, 12.5273, -180, 0, 0
6, 2630.00000, 12.6155, -180, 0, 0
6, 2631.00000, 12.6154, -180, 0, 0
6, 2632.00000, 12.7036, -180, 0, 0
6, 2633.00000, 12.6595, 180, 0, 0
6, 2634.00000, 12.7919, -180, 0, 0
6, 2635.00000, 12.7477, 180, 0, 0
6, 2636.00000, 12.836, -180, 0, 0
6, 2637.00000, 12.7477, 180, 0, 0
6, 2638.00000, 12.7918, -180, 0, 0
6, 2639.00000, 12.8801, -180, 0, 0
6, 2640.00000, 12.88, -180, 0, 0
6, 2641.00000, 12.5712, 180, 0, 0
6, 2642.00000, 12.7478, -180, 0, 0
6, 2643.00000, 12.7477, -180, 0, 0
6, 2644.00000, 12.8801, -180, 0, 0
6, 2645.00000, 12.7477, 180, 0, 0
6, 2646.00000, 12.8801, -180, 0, 0
6, 2647.00000, 12.88, -180, 0, 0
6, 2648.00000, 12.9242, -180, 0, 0
6, 2649.00000, 12.9242, -180, 0, 0
6, 2650.00000, 12.9683, -180, 0, 0
6, 2651.00000, 12.9242, 180, 0, 0
6, 2652.00000, 13.0566, -180, 0, 0
6, 2653.00000, 12.9241, 180, 0, 0
6, 2654.00000, 13.0125, -180, 0, 0
6, 2655.00000, 12.9241, 180, 0, 0
6, 2656.00000, 13.0566, -180, 0, 0
6, 2657.00000, 12.6594, 180, 0, 0
6, 2658.00000, 13.0126, -180, 0, 0
6, 2659.00000, 12.9683, 180, 0, 0
6, 2660.00000, 13.0125, -180, 0, 0
6, 2661.00000, 13.0125, -180, 0, 0
6, 2662.00000, 13.0125, -180, 0, 0
6, 2663.00000, 13.1008, -180, 0, 0
6, 2664.00000, 13.1008, -180, 0, 0
6, 2665.00000, 13.0124, 180, 0, 0
6, 2666.00000, 13.0566, -180, 0, 0
6, 2667.00000, 12.9683, 180, 0, 0
6, 2668.00000, 13.0566, -180, 0, 0
6, 2669.00000, 13.1008, -180, 0, 0
6, 2670.00000, 13.0566, 180, 0, 0
6, 2671.00000, 13.145, -180, 0, 0
6, 2672.00000, 13.1007, 180, 0, 0
6, 2673.00000, 13.1008, 180, 0, 0
6, 2674.00000, 13.1008, 180, 0, 0
6, 2675.00000, 13.1449, -180, 0, 0
